address	type	balance	ratio	fee_ratio	amount	fee_amount	fee_rate	payable	skipped	atphase	desc
KT1VqM6g82u6Tc74iKNpxQPtLy87FPk1opC1	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VQX312fdJnB8mt24W1tuJdeW1MU6r2s7P	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VsQ4eo1wKfvuapyff4FgfTH4kdn7Hsm5D	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VvFTffhANn56AEAsVRhNJhQfhA22spWMm	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VVRGjs6Noy6Ukg6XAGwAqPvDkftSPNh6D	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1VYV4W22T8258aWR6zoR12EmNQ3CCwZCyy	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1W3fq7mWcMqpFiRpkLTPySNvmkfHyXPn3B	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1W4caKJyEk9snkQDyR3E2x9otGZYrnBrJQ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1W87xA5zW1RahgKRCEmex9yku1ykeXYHvU	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WguNGMMTmNenWJpGzvDKaTFTDU97kyjw8	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WjXTFeHzo59ETd1gyWtXpkwjLLumHcbxD	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WJyQp5BYxntbdCHQJ49NwVdK2ufPTExed	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WmmHPXJvp4Y7bmVBKhek6t3Jy1deZhL24	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WQDNBj2XqSf42vxtF7FYaeysL74z4kDd2	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WR2pznfhDjiiDbTtprupn3ZvCJ7FCY3yn	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1Wsp2APJe3gJMcvsA2xHnvmfD4TrwtYNja	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WULaovWTLBDA34ERFNQCsCzn1g9QJajxZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WWQgq5rzGae5NM1owNfDgkN7XBua5Gd41	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WXLLvi2hft6p1Tnk5Fw9986fDgV4sPEXZ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1WxQr33QQWJBvXMeoWEqCEEnSjPAauUWtU	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1X8jSZ8QxYsi9wvdPs9v67uyEMxMd7WFU9	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1X9vRku2oNACCYro2yMpxGBvVVPFivxqLT	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XcWdayWNW2UYs9rdhoMo1kHgFdXv5ByGv	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XgirQYsuYXJpKgYsfwp4JsH8WBaeAFEMM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XhbpVo219AvajWQwYRQ5aRBH88mPoQVUo	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XibFZuZA3yVVMSRySXvRs9yAsS8krqvXj	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XirSLDRC8ajcVyQZCTBALK2XDBuUYYyoH	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XL84QUEGyiah8JpqdbFHYkGGARwa4nrJ7	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XM6TKGsGvj8dJKigkmFVPACpyxMyfjJhJ	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XqjP5933Rm5Cf327kmrUhz84ALyHEHFjf	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XrtZ5rBGvEYjQj8LoBRYEidTZ3Kf38bbM	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XRwMpkg7GHswd6M3RK8g8X9JTqBPeu8LX	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XTdWZ31PnarnxAN2RmB6Pk4XxjTkwa2Cb	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XWLQTV9mN5RDtWfU8LZkaaSefYGnE82De	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XWzWsdYvCWWL5Ti1s3mmetb7rLtP9o9UD	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
KT1XXcT7BMnooXY5sSst9LWNfpNtMobep8ST	D	10041550	0.0000060049	0.0000002830	7887.000000	372.000000	0.045000	1	0	-1	None
tz1QSqmS1deXrqSPTc5eU81y3TC4J2gU51BG	O	906368716619.7999	0.5675494033	0.0000000000	745476141.000000	0.000000	0.000000	1	0	-1	None
tz1ZpBnjJGzCy3jXFBkc4pLeS5TYnEWSr4Hx	O	388443735694.2	0.2432354586	0.0000000000	319489775.000000	0.000000	0.000000	1	0	-1	None
tz1ZpBnjJGzCy3jXFBkc4pLeS5TYnEWSr4Hx	F	0	0.0025544044	0.0000000000	3355210.000000	0.000000	0.000000	1	0	-1	None
tz1QSqmS1deXrqSPTc5eU81y3TC4J2gU51BG	F	0	0.0059602768	0.0000000000	7828900.000000	0.000000	0.000000	1	0	-1	None
